problem,category,instance,bks
RCPSP,PSPLIB-J60,J60_344.txt,72
RCPSP,PSPLIB-J60,J60_345.txt,76
RCPSP,PSPLIB-J60,J60_346.txt,79
RCPSP,PSPLIB-J60,J60_347.txt,73
RCPSP,PSPLIB-J60,J60_348.txt,78
RCPSP,PSPLIB-J60,J60_349.txt,76
RCPSP,PSPLIB-J60,J60_350.txt,71
RCPSP,PSPLIB-J60,J60_351.txt,61
RCPSP,PSPLIB-J60,J60_352.txt,75
RCPSP,PSPLIB-J60,J60_353.txt,81
RCPSP,PSPLIB-J60,J60_354.txt,85
RCPSP,PSPLIB-J60,J60_355.txt,57
RCPSP,PSPLIB-J60,J60_356.txt,76
RCPSP,PSPLIB-J60,J60_357.txt,71
RCPSP,PSPLIB-J60,J60_358.txt,69
RCPSP,PSPLIB-J60,J60_359.txt,86
RCPSP,PSPLIB-J60,J60_360.txt,77
RCPSP,PSPLIB-J60,J60_361.txt,97
RCPSP,PSPLIB-J60,J60_362.txt,95
RCPSP,PSPLIB-J60,J60_363.txt,139
RCPSP,PSPLIB-J60,J60_364.txt,101
RCPSP,PSPLIB-J60,J60_365.txt,98
RCPSP,PSPLIB-J60,J60_366.txt,102
RCPSP,PSPLIB-J60,J60_367.txt,110
RCPSP,PSPLIB-J60,J60_368.txt,93
RCPSP,PSPLIB-J60,J60_369.txt,96
RCPSP,PSPLIB-J60,J60_370.txt,96
RCPSP,PSPLIB-J60,J60_371.txt,73
RCPSP,PSPLIB-J60,J60_372.txt,76
RCPSP,PSPLIB-J60,J60_373.txt,77
RCPSP,PSPLIB-J60,J60_374.txt,58
RCPSP,PSPLIB-J60,J60_375.txt,103
RCPSP,PSPLIB-J60,J60_376.txt,86
RCPSP,PSPLIB-J60,J60_377.txt,74
RCPSP,PSPLIB-J60,J60_378.txt,71
RCPSP,PSPLIB-J60,J60_379.txt,66
RCPSP,PSPLIB-J60,J60_380.txt,66
RCPSP,PSPLIB-J60,J60_381.txt,80
RCPSP,PSPLIB-J60,J60_382.txt,84
RCPSP,PSPLIB-J60,J60_383.txt,83
RCPSP,PSPLIB-J60,J60_384.txt,92
RCPSP,PSPLIB-J60,J60_385.txt,73
RCPSP,PSPLIB-J60,J60_386.txt,84
RCPSP,PSPLIB-J60,J60_387.txt,68
RCPSP,PSPLIB-J60,J60_388.txt,77
RCPSP,PSPLIB-J60,J60_389.txt,72
RCPSP,PSPLIB-J60,J60_390.txt,74
RCPSP,PSPLIB-J60,J60_391.txt,86
RCPSP,PSPLIB-J60,J60_392.txt,81
RCPSP,PSPLIB-J60,J60_393.txt,70
RCPSP,PSPLIB-J60,J60_394.txt,87
RCPSP,PSPLIB-J60,J60_395.txt,83
RCPSP,PSPLIB-J60,J60_396.txt,69
RCPSP,PSPLIB-J60,J60_397.txt,68
RCPSP,PSPLIB-J60,J60_398.txt,80
RCPSP,PSPLIB-J60,J60_399.txt,90
RCPSP,PSPLIB-J60,J60_400.txt,73
RCPSP,PSPLIB-J60,J60_401.txt,122
RCPSP,PSPLIB-J60,J60_402.txt,113
RCPSP,PSPLIB-J60,J60_403.txt,98
RCPSP,PSPLIB-J60,J60_404.txt,133
RCPSP,PSPLIB-J60,J60_405.txt,115
RCPSP,PSPLIB-J60,J60_406.txt,134
RCPSP,PSPLIB-J60,J60_407.txt,132
RCPSP,PSPLIB-J60,J60_408.txt,135
RCPSP,PSPLIB-J60,J60_409.txt,131
RCPSP,PSPLIB-J60,J60_410.txt,111
RCPSP,PSPLIB-J60,J60_411.txt,83
RCPSP,PSPLIB-J60,J60_412.txt,68
RCPSP,PSPLIB-J60,J60_413.txt,78
RCPSP,PSPLIB-J60,J60_414.txt,103
RCPSP,PSPLIB-J60,J60_415.txt,73
RCPSP,PSPLIB-J60,J60_416.txt,82
RCPSP,PSPLIB-J60,J60_417.txt,59
RCPSP,PSPLIB-J60,J60_418.txt,82
RCPSP,PSPLIB-J60,J60_419.txt,71
RCPSP,PSPLIB-J60,J60_420.txt,87
RCPSP,PSPLIB-J60,J60_421.txt,108
RCPSP,PSPLIB-J60,J60_422.txt,85
RCPSP,PSPLIB-J60,J60_423.txt,74
RCPSP,PSPLIB-J60,J60_424.txt,75
RCPSP,PSPLIB-J60,J60_425.txt,64
RCPSP,PSPLIB-J60,J60_426.txt,84
RCPSP,PSPLIB-J60,J60_427.txt,89
RCPSP,PSPLIB-J60,J60_428.txt,69
RCPSP,PSPLIB-J60,J60_429.txt,70
RCPSP,PSPLIB-J60,J60_430.txt,78
RCPSP,PSPLIB-J60,J60_431.txt,84
RCPSP,PSPLIB-J60,J60_432.txt,68
RCPSP,PSPLIB-J60,J60_433.txt,87
RCPSP,PSPLIB-J60,J60_434.txt,77
RCPSP,PSPLIB-J60,J60_435.txt,74
RCPSP,PSPLIB-J60,J60_436.txt,81
RCPSP,PSPLIB-J60,J60_437.txt,76
RCPSP,PSPLIB-J60,J60_438.txt,83
RCPSP,PSPLIB-J60,J60_439.txt,65
RCPSP,PSPLIB-J60,J60_440.txt,65
RCPSP,PSPLIB-J60,J60_441.txt,96
RCPSP,PSPLIB-J60,J60_442.txt,144
RCPSP,PSPLIB-J60,J60_443.txt,143
RCPSP,PSPLIB-J60,J60_444.txt,108
RCPSP,PSPLIB-J60,J60_445.txt,106
RCPSP,PSPLIB-J60,J60_446.txt,144
RCPSP,PSPLIB-J60,J60_447.txt,122
RCPSP,PSPLIB-J60,J60_448.txt,129
RCPSP,PSPLIB-J60,J60_449.txt,123
RCPSP,PSPLIB-J60,J60_450.txt,114
RCPSP,PSPLIB-J60,J60_451.txt,79
RCPSP,PSPLIB-J60,J60_452.txt,78
RCPSP,PSPLIB-J60,J60_453.txt,79
RCPSP,PSPLIB-J60,J60_454.txt,74
RCPSP,PSPLIB-J60,J60_455.txt,91
RCPSP,PSPLIB-J60,J60_456.txt,90
RCPSP,PSPLIB-J60,J60_457.txt,78
RCPSP,PSPLIB-J60,J60_458.txt,75
RCPSP,PSPLIB-J60,J60_459.txt,69
RCPSP,PSPLIB-J60,J60_460.txt,88
RCPSP,PSPLIB-J60,J60_461.txt,75
RCPSP,PSPLIB-J60,J60_462.txt,66
RCPSP,PSPLIB-J60,J60_463.txt,69
RCPSP,PSPLIB-J60,J60_464.txt,76
RCPSP,PSPLIB-J60,J60_465.txt,87
RCPSP,PSPLIB-J60,J60_466.txt,76
RCPSP,PSPLIB-J60,J60_467.txt,68
RCPSP,PSPLIB-J60,J60_468.txt,71
RCPSP,PSPLIB-J60,J60_469.txt,76
RCPSP,PSPLIB-J60,J60_470.txt,66
RCPSP,PSPLIB-J60,J60_471.txt,71
RCPSP,PSPLIB-J60,J60_472.txt,87
RCPSP,PSPLIB-J60,J60_473.txt,84
RCPSP,PSPLIB-J60,J60_474.txt,62
RCPSP,PSPLIB-J60,J60_475.txt,101
RCPSP,PSPLIB-J60,J60_476.txt,66
RCPSP,PSPLIB-J60,J60_477.txt,77
RCPSP,PSPLIB-J60,J60_478.txt,88
RCPSP,PSPLIB-J60,J60_479.txt,82
RCPSP,PSPLIB-J60,J60_480.txt,70
RCPSP,PSPLIB-J90,J90_1.txt,73
RCPSP,PSPLIB-J90,J90_2.txt,92
RCPSP,PSPLIB-J90,J90_3.txt,66
RCPSP,PSPLIB-J90,J90_4.txt,86
RCPSP,PSPLIB-J90,J90_5.txt,87
RCPSP,PSPLIB-J90,J90_6.txt,74
RCPSP,PSPLIB-J90,J90_7.txt,91
RCPSP,PSPLIB-J90,J90_8.txt,95
RCPSP,PSPLIB-J90,J90_9.txt,72
RCPSP,PSPLIB-J90,J90_10.txt,90
RCPSP,PSPLIB-J90,J90_11.txt,96
RCPSP,PSPLIB-J90,J90_12.txt,114
RCPSP,PSPLIB-J90,J90_13.txt,75
RCPSP,PSPLIB-J90,J90_14.txt,70
RCPSP,PSPLIB-J90,J90_15.txt,100
RCPSP,PSPLIB-J90,J90_16.txt,67
RCPSP,PSPLIB-J90,J90_17.txt,92
RCPSP,PSPLIB-J90,J90_18.txt,82
RCPSP,PSPLIB-J90,J90_19.txt,79
RCPSP,PSPLIB-J90,J90_20.txt,80
RCPSP,PSPLIB-J90,J90_21.txt,81
RCPSP,PSPLIB-J90,J90_22.txt,84
RCPSP,PSPLIB-J90,J90_23.txt,71
RCPSP,PSPLIB-J90,J90_24.txt,104
RCPSP,PSPLIB-J90,J90_25.txt,75
RCPSP,PSPLIB-J90,J90_26.txt,68
RCPSP,PSPLIB-J90,J90_27.txt,87
RCPSP,PSPLIB-J90,J90_28.txt,86
RCPSP,PSPLIB-J90,J90_29.txt,61
RCPSP,PSPLIB-J90,J90_30.txt,65
RCPSP,PSPLIB-J90,J90_31.txt,93
RCPSP,PSPLIB-J90,J90_32.txt,89
RCPSP,PSPLIB-J90,J90_33.txt,67
RCPSP,PSPLIB-J90,J90_34.txt,92
RCPSP,PSPLIB-J90,J90_35.txt,88
RCPSP,PSPLIB-J90,J90_36.txt,78
RCPSP,PSPLIB-J90,J90_37.txt,80
RCPSP,PSPLIB-J90,J90_38.txt,69
RCPSP,PSPLIB-J90,J90_39.txt,79
RCPSP,PSPLIB-J90,J90_40.txt,68
RCPSP,PSPLIB-J90,J90_41.txt,78
RCPSP,PSPLIB-J90,J90_42.txt,93
RCPSP,PSPLIB-J90,J90_43.txt,87
RCPSP,PSPLIB-J90,J90_44.txt,102
RCPSP,PSPLIB-J90,J90_45.txt,111
RCPSP,PSPLIB-J90,J90_46.txt,86
RCPSP,PSPLIB-J90,J90_47.txt,107
RCPSP,PSPLIB-J90,J90_48.txt,102
RCPSP,PSPLIB-J90,J90_49.txt,115
RCPSP,PSPLIB-J90,J90_50.txt,96
RCPSP,PSPLIB-J90,J90_51.txt,82
RCPSP,PSPLIB-J90,J90_52.txt,86
RCPSP,PSPLIB-J90,J90_53.txt,77
RCPSP,PSPLIB-J90,J90_54.txt,80
RCPSP,PSPLIB-J90,J90_55.txt,71
RCPSP,PSPLIB-J90,J90_56.txt,98
RCPSP,PSPLIB-J90,J90_57.txt,71
RCPSP,PSPLIB-J90,J90_58.txt,68
RCPSP,PSPLIB-J90,J90_59.txt,68
RCPSP,PSPLIB-J90,J90_60.txt,94
RCPSP,PSPLIB-J90,J90_61.txt,88
RCPSP,PSPLIB-J90,J90_62.txt,77
RCPSP,PSPLIB-J90,J90_63.txt,80
RCPSP,PSPLIB-J90,J90_64.txt,86
RCPSP,PSPLIB-J90,J90_65.txt,79
RCPSP,PSPLIB-J90,J90_66.txt,90
RCPSP,PSPLIB-J90,J90_67.txt,90
RCPSP,PSPLIB-J90,J90_68.txt,60
RCPSP,PSPLIB-J90,J90_69.txt,83
RCPSP,PSPLIB-J90,J90_70.txt,98
RCPSP,PSPLIB-J90,J90_71.txt,96
RCPSP,PSPLIB-J90,J90_72.txt,78
RCPSP,PSPLIB-J90,J90_73.txt,70
RCPSP,PSPLIB-J90,J90_74.txt,77
RCPSP,PSPLIB-J90,J90_75.txt,63
RCPSP,PSPLIB-J90,J90_76.txt,70
RCPSP,PSPLIB-J90,J90_77.txt,77
RCPSP,PSPLIB-J90,J90_78.txt,68
RCPSP,PSPLIB-J90,J90_79.txt,97
RCPSP,PSPLIB-J90,J90_80.txt,88
RCPSP,PSPLIB-J90,J90_81.txt,104
RCPSP,PSPLIB-J90,J90_82.txt,128
RCPSP,PSPLIB-J90,J90_83.txt,102
RCPSP,PSPLIB-J90,J90_84.txt,127
RCPSP,PSPLIB-J90,J90_85.txt,139
RCPSP,PSPLIB-J90,J90_86.txt,118
RCPSP,PSPLIB-J90,J90_87.txt,108
RCPSP,PSPLIB-J90,J90_88.txt,116
RCPSP,PSPLIB-J90,J90_89.txt,115
RCPSP,PSPLIB-J90,J90_90.txt,111
RCPSP,PSPLIB-J90,J90_91.txt,77
RCPSP,PSPLIB-J90,J90_92.txt,95
RCPSP,PSPLIB-J90,J90_93.txt,112
RCPSP,PSPLIB-J90,J90_94.txt,94
RCPSP,PSPLIB-J90,J90_95.txt,78
RCPSP,PSPLIB-J90,J90_96.txt,92
RCPSP,PSPLIB-J90,J90_97.txt,83
RCPSP,PSPLIB-J90,J90_98.txt,81
RCPSP,PSPLIB-J90,J90_99.txt,88
RCPSP,PSPLIB-J90,J90_100.txt,75
RCPSP,PSPLIB-J90,J90_101.txt,86
RCPSP,PSPLIB-J90,J90_102.txt,99
RCPSP,PSPLIB-J90,J90_103.txt,69
RCPSP,PSPLIB-J90,J90_104.txt,64
RCPSP,PSPLIB-J90,J90_105.txt,81
RCPSP,PSPLIB-J90,J90_106.txt,78
RCPSP,PSPLIB-J90,J90_107.txt,95
RCPSP,PSPLIB-J90,J90_108.txt,82
RCPSP,PSPLIB-J90,J90_109.txt,81
RCPSP,PSPLIB-J90,J90_110.txt,81
RCPSP,PSPLIB-J90,J90_111.txt,71
RCPSP,PSPLIB-J90,J90_112.txt,71
RCPSP,PSPLIB-J90,J90_113.txt,93
RCPSP,PSPLIB-J90,J90_114.txt,73
RCPSP,PSPLIB-J90,J90_115.txt,83
RCPSP,PSPLIB-J90,J90_116.txt,81
RCPSP,PSPLIB-J90,J90_117.txt,77
RCPSP,PSPLIB-J90,J90_118.txt,83
RCPSP,PSPLIB-J90,J90_119.txt,77
RCPSP,PSPLIB-J90,J90_120.txt,86
RCPSP,PSPLIB-J90,J90_121.txt,137
RCPSP,PSPLIB-J90,J90_122.txt,126
RCPSP,PSPLIB-J90,J90_123.txt,108
RCPSP,PSPLIB-J90,J90_124.txt,112
RCPSP,PSPLIB-J90,J90_125.txt,115
RCPSP,PSPLIB-J90,J90_126.txt,123
RCPSP,PSPLIB-J90,J90_127.txt,124
RCPSP,PSPLIB-J90,J90_128.txt,116
RCPSP,PSPLIB-J90,J90_129.txt,123
RCPSP,PSPLIB-J90,J90_130.txt,119
RCPSP,PSPLIB-J90,J90_131.txt,89
RCPSP,PSPLIB-J90,J90_132.txt,79
RCPSP,PSPLIB-J90,J90_133.txt,94
RCPSP,PSPLIB-J90,J90_134.txt,88
RCPSP,PSPLIB-J90,J90_135.txt,84
RCPSP,PSPLIB-J90,J90_136.txt,76
RCPSP,PSPLIB-J90,J90_137.txt,86
RCPSP,PSPLIB-J90,J90_138.txt,80
RCPSP,PSPLIB-J90,J90_139.txt,112
RCPSP,PSPLIB-J90,J90_140.txt,85
RCPSP,PSPLIB-J90,J90_141.txt,76
RCPSP,PSPLIB-J90,J90_142.txt,71
RCPSP,PSPLIB-J90,J90_143.txt,82
RCPSP,PSPLIB-J90,J90_144.txt,92
RCPSP,PSPLIB-J90,J90_145.txt,93
RCPSP,PSPLIB-J90,J90_146.txt,61
RCPSP,PSPLIB-J90,J90_147.txt,82
RCPSP,PSPLIB-J90,J90_148.txt,82
RCPSP,PSPLIB-J90,J90_149.txt,83
RCPSP,PSPLIB-J90,J90_150.txt,78
RCPSP,PSPLIB-J90,J90_151.txt,85
RCPSP,PSPLIB-J90,J90_152.txt,71
RCPSP,PSPLIB-J90,J90_153.txt,73
RCPSP,PSPLIB-J90,J90_154.txt,69
RCPSP,PSPLIB-J90,J90_155.txt,71
RCPSP,PSPLIB-J90,J90_156.txt,74
RCPSP,PSPLIB-J90,J90_157.txt,65
RCPSP,PSPLIB-J90,J90_158.txt,71
RCPSP,PSPLIB-J90,J90_159.txt,66
RCPSP,PSPLIB-J90,J90_160.txt,71
RCPSP,PSPLIB-J90,J90_161.txt,92
RCPSP,PSPLIB-J90,J90_162.txt,100
RCPSP,PSPLIB-J90,J90_163.txt,89
RCPSP,PSPLIB-J90,J90_164.txt,94
RCPSP,PSPLIB-J90,J90_165.txt,113
RCPSP,PSPLIB-J90,J90_166.txt,94
RCPSP,PSPLIB-J90,J90_167.txt,80
RCPSP,PSPLIB-J90,J90_168.txt,113
RCPSP,PSPLIB-J90,J90_169.txt,96
RCPSP,PSPLIB-J90,J90_170.txt,89
RCPSP,PSPLIB-J90,J90_171.txt,101
RCPSP,PSPLIB-J90,J90_172.txt,94
RCPSP,PSPLIB-J90,J90_173.txt,83
RCPSP,PSPLIB-J90,J90_174.txt,98
RCPSP,PSPLIB-J90,J90_175.txt,90
RCPSP,PSPLIB-J90,J90_176.txt,83
RCPSP,PSPLIB-J90,J90_177.txt,73
RCPSP,PSPLIB-J90,J90_178.txt,92
RCPSP,PSPLIB-J90,J90_179.txt,79
RCPSP,PSPLIB-J90,J90_180.txt,94
RCPSP,PSPLIB-J90,J90_181.txt,98
RCPSP,PSPLIB-J90,J90_182.txt,83
RCPSP,PSPLIB-J90,J90_183.txt,89
RCPSP,PSPLIB-J90,J90_184.txt,77
RCPSP,PSPLIB-J90,J90_185.txt,66
RCPSP,PSPLIB-J90,J90_186.txt,136
RCPSP,PSPLIB-J90,J90_187.txt,66
RCPSP,PSPLIB-J90,J90_188.txt,91
RCPSP,PSPLIB-J90,J90_189.txt,121
RCPSP,PSPLIB-J90,J90_190.txt,85
RCPSP,PSPLIB-J90,J90_191.txt,85
RCPSP,PSPLIB-J90,J90_192.txt,76
RCPSP,PSPLIB-J90,J90_193.txt,86
RCPSP,PSPLIB-J90,J90_194.txt,86
RCPSP,PSPLIB-J90,J90_195.txt,88
RCPSP,PSPLIB-J90,J90_196.txt,83
RCPSP,PSPLIB-J90,J90_197.txt,82
RCPSP,PSPLIB-J90,J90_198.txt,85
RCPSP,PSPLIB-J90,J90_199.txt,76
RCPSP,PSPLIB-J90,J90_200.txt,89
RCPSP,PSPLIB-J90,J90_201.txt,110
RCPSP,PSPLIB-J90,J90_202.txt,116
RCPSP,PSPLIB-J90,J90_203.txt,124
RCPSP,PSPLIB-J90,J90_204.txt,106
RCPSP,PSPLIB-J90,J90_205.txt,112
RCPSP,PSPLIB-J90,J90_206.txt,106
RCPSP,PSPLIB-J90,J90_207.txt,109
RCPSP,PSPLIB-J90,J90_208.txt,111
RCPSP,PSPLIB-J90,J90_209.txt,121
RCPSP,PSPLIB-J90,J90_210.txt,109
RCPSP,PSPLIB-J90,J90_211.txt,108
RCPSP,PSPLIB-J90,J90_212.txt,85
RCPSP,PSPLIB-J90,J90_213.txt,83
RCPSP,PSPLIB-J90,J90_214.txt,96
RCPSP,PSPLIB-J90,J90_215.txt,96
RCPSP,PSPLIB-J90,J90_216.txt,71
RCPSP,PSPLIB-J90,J90_217.txt,90
RCPSP,PSPLIB-J90,J90_218.txt,97
RCPSP,PSPLIB-J90,J90_219.txt,101
RCPSP,PSPLIB-J90,J90_220.txt,75
RCPSP,PSPLIB-J90,J90_221.txt,90
RCPSP,PSPLIB-J90,J90_222.txt,84
RCPSP,PSPLIB-J90,J90_223.txt,116
RCPSP,PSPLIB-J90,J90_224.txt,85
RCPSP,PSPLIB-J90,J90_225.txt,95
RCPSP,PSPLIB-J90,J90_226.txt,87
RCPSP,PSPLIB-J90,J90_227.txt,77
RCPSP,PSPLIB-J90,J90_228.txt,92
RCPSP,PSPLIB-J90,J90_229.txt,126
RCPSP,PSPLIB-J90,J90_230.txt,87
RCPSP,PSPLIB-J90,J90_231.txt,84
RCPSP,PSPLIB-J90,J90_232.txt,92
RCPSP,PSPLIB-J90,J90_233.txt,69
RCPSP,PSPLIB-J90,J90_234.txt,81
RCPSP,PSPLIB-J90,J90_235.txt,85
RCPSP,PSPLIB-J90,J90_236.txt,79
RCPSP,PSPLIB-J90,J90_237.txt,87
RCPSP,PSPLIB-J90,J90_238.txt,88
RCPSP,PSPLIB-J90,J90_239.txt,80
RCPSP,PSPLIB-J90,J90_240.txt,89
RCPSP,PSPLIB-J90,J90_241.txt,124
RCPSP,PSPLIB-J90,J90_242.txt,130
RCPSP,PSPLIB-J90,J90_243.txt,123
RCPSP,PSPLIB-J90,J90_244.txt,137
RCPSP,PSPLIB-J90,J90_245.txt,114
RCPSP,PSPLIB-J90,J90_246.txt,121
RCPSP,PSPLIB-J90,J90_247.txt,129
RCPSP,PSPLIB-J90,J90_248.txt,140
RCPSP,PSPLIB-J90,J90_249.txt,106
RCPSP,PSPLIB-J90,J90_250.txt,129
RCPSP,PSPLIB-J90,J90_251.txt,90
RCPSP,PSPLIB-J90,J90_252.txt,85
RCPSP,PSPLIB-J90,J90_253.txt,80
RCPSP,PSPLIB-J90,J90_254.txt,97
RCPSP,PSPLIB-J90,J90_255.txt,85
RCPSP,PSPLIB-J90,J90_256.txt,108
RCPSP,PSPLIB-J90,J90_257.txt,82
RCPSP,PSPLIB-J90,J90_258.txt,82
RCPSP,PSPLIB-J90,J90_259.txt,87
RCPSP,PSPLIB-J90,J90_260.txt,92
RCPSP,PSPLIB-J90,J90_261.txt,96
RCPSP,PSPLIB-J90,J90_262.txt,81
RCPSP,PSPLIB-J90,J90_263.txt,91
RCPSP,PSPLIB-J90,J90_264.txt,79
RCPSP,PSPLIB-J90,J90_265.txt,99
RCPSP,PSPLIB-J90,J90_266.txt,87
RCPSP,PSPLIB-J90,J90_267.txt,73
RCPSP,PSPLIB-J90,J90_268.txt,72
RCPSP,PSPLIB-J90,J90_269.txt,84
RCPSP,PSPLIB-J90,J90_270.txt,97
RCPSP,PSPLIB-J90,J90_271.txt,80
RCPSP,PSPLIB-J90,J90_272.txt,76
RCPSP,PSPLIB-J90,J90_273.txt,86
RCPSP,PSPLIB-J90,J90_274.txt,78
RCPSP,PSPLIB-J90,J90_275.txt,88
RCPSP,PSPLIB-J90,J90_276.txt,102
RCPSP,PSPLIB-J90,J90_277.txt,97
RCPSP,PSPLIB-J90,J90_278.txt,110
RCPSP,PSPLIB-J90,J90_279.txt,120
RCPSP,PSPLIB-J90,J90_280.txt,68
RCPSP,PSPLIB-J90,J90_281.txt,135
RCPSP,PSPLIB-J90,J90_282.txt,126
RCPSP,PSPLIB-J90,J90_283.txt,144
RCPSP,PSPLIB-J90,J90_284.txt,149
RCPSP,PSPLIB-J90,J90_285.txt,121
RCPSP,PSPLIB-J90,J90_286.txt,123
RCPSP,PSPLIB-J90,J90_287.txt,169
RCPSP,PSPLIB-J90,J90_288.txt,154
RCPSP,PSPLIB-J90,J90_289.txt,127
RCPSP,PSPLIB-J90,J90_290.txt,125
RCPSP,PSPLIB-J90,J90_291.txt,102
RCPSP,PSPLIB-J90,J90_292.txt,76
RCPSP,PSPLIB-J90,J90_293.txt,102
RCPSP,PSPLIB-J90,J90_294.txt,104
RCPSP,PSPLIB-J90,J90_295.txt,83
RCPSP,PSPLIB-J90,J90_296.txt,90
RCPSP,PSPLIB-J90,J90_297.txt,84
RCPSP,PSPLIB-J90,J90_298.txt,82
RCPSP,PSPLIB-J90,J90_299.txt,94
RCPSP,PSPLIB-J90,J90_300.txt,90
RCPSP,PSPLIB-J90,J90_301.txt,79
RCPSP,PSPLIB-J90,J90_302.txt,69
RCPSP,PSPLIB-J90,J90_303.txt,106
RCPSP,PSPLIB-J90,J90_304.txt,79
RCPSP,PSPLIB-J90,J90_305.txt,79
RCPSP,PSPLIB-J90,J90_306.txt,80
RCPSP,PSPLIB-J90,J90_307.txt,97
RCPSP,PSPLIB-J90,J90_308.txt,83
RCPSP,PSPLIB-J90,J90_309.txt,72
RCPSP,PSPLIB-J90,J90_310.txt,99
RCPSP,PSPLIB-J90,J90_311.txt,78
RCPSP,PSPLIB-J90,J90_312.txt,78
RCPSP,PSPLIB-J90,J90_313.txt,89
RCPSP,PSPLIB-J90,J90_314.txt,104
RCPSP,PSPLIB-J90,J90_315.txt,93
RCPSP,PSPLIB-J90,J90_316.txt,86
RCPSP,PSPLIB-J90,J90_317.txt,87
RCPSP,PSPLIB-J90,J90_318.txt,79
RCPSP,PSPLIB-J90,J90_319.txt,95
RCPSP,PSPLIB-J90,J90_320.txt,91
RCPSP,PSPLIB-J90,J90_321.txt,99
RCPSP,PSPLIB-J90,J90_322.txt,112
RCPSP,PSPLIB-J90,J90_323.txt,108
RCPSP,PSPLIB-J90,J90_324.txt,92
RCPSP,PSPLIB-J90,J90_325.txt,109
RCPSP,PSPLIB-J90,J90_326.txt,88
RCPSP,PSPLIB-J90,J90_327.txt,109
RCPSP,PSPLIB-J90,J90_328.txt,110
RCPSP,PSPLIB-J90,J90_329.txt,95
RCPSP,PSPLIB-J90,J90_330.txt,114
RCPSP,PSPLIB-J90,J90_331.txt,83
RCPSP,PSPLIB-J90,J90_332.txt,89
RCPSP,PSPLIB-J90,J90_333.txt,82
RCPSP,PSPLIB-J90,J90_334.txt,81
RCPSP,PSPLIB-J90,J90_335.txt,83
RCPSP,PSPLIB-J90,J90_336.txt,89
RCPSP,PSPLIB-J90,J90_337.txt,92
RCPSP,PSPLIB-J90,J90_338.txt,81
RCPSP,PSPLIB-J90,J90_339.txt,109
RCPSP,PSPLIB-J90,J90_340.txt,101
RCPSP,PSPLIB-J90,J90_341.txt,98
RCPSP,PSPLIB-J90,J90_342.txt,92
RCPSP,PSPLIB-J90,J90_343.txt,96
RCPSP,PSPLIB-J90,J90_344.txt,86
RCPSP,PSPLIB-J90,J90_345.txt,103
RCPSP,PSPLIB-J90,J90_346.txt,72
RCPSP,PSPLIB-J90,J90_347.txt,78
RCPSP,PSPLIB-J90,J90_348.txt,85
RCPSP,PSPLIB-J90,J90_349.txt,76
RCPSP,PSPLIB-J90,J90_350.txt,82
RCPSP,PSPLIB-J90,J90_351.txt,97
RCPSP,PSPLIB-J90,J90_352.txt,114
RCPSP,PSPLIB-J90,J90_353.txt,84
RCPSP,PSPLIB-J90,J90_354.txt,79
RCPSP,PSPLIB-J90,J90_355.txt,98
RCPSP,PSPLIB-J90,J90_356.txt,99
RCPSP,PSPLIB-J90,J90_357.txt,89
RCPSP,PSPLIB-J90,J90_358.txt,84
RCPSP,PSPLIB-J90,J90_359.txt,102
RCPSP,PSPLIB-J90,J90_360.txt,109
RCPSP,PSPLIB-J90,J90_361.txt,110
RCPSP,PSPLIB-J90,J90_362.txt,115
RCPSP,PSPLIB-J90,J90_363.txt,132
RCPSP,PSPLIB-J90,J90_364.txt,123
RCPSP,PSPLIB-J90,J90_365.txt,126
RCPSP,PSPLIB-J90,J90_366.txt,131
RCPSP,PSPLIB-J90,J90_367.txt,123
RCPSP,PSPLIB-J90,J90_368.txt,119
RCPSP,PSPLIB-J90,J90_369.txt,123
RCPSP,PSPLIB-J90,J90_370.txt,123
RCPSP,PSPLIB-J90,J90_371.txt,85
RCPSP,PSPLIB-J90,J90_372.txt,78
RCPSP,PSPLIB-J90,J90_373.txt,89
RCPSP,PSPLIB-J90,J90_374.txt,89
RCPSP,PSPLIB-J90,J90_375.txt,86
RCPSP,PSPLIB-J90,J90_376.txt,88
RCPSP,PSPLIB-J90,J90_377.txt,85
RCPSP,PSPLIB-J90,J90_378.txt,91
RCPSP,PSPLIB-J90,J90_379.txt,95
RCPSP,PSPLIB-J90,J90_380.txt,108
RCPSP,PSPLIB-J90,J90_381.txt,106
RCPSP,PSPLIB-J90,J90_382.txt,119
RCPSP,PSPLIB-J90,J90_383.txt,83
RCPSP,PSPLIB-J90,J90_384.txt,81
RCPSP,PSPLIB-J90,J90_385.txt,85
RCPSP,PSPLIB-J90,J90_386.txt,102
RCPSP,PSPLIB-J90,J90_387.txt,85
RCPSP,PSPLIB-J90,J90_388.txt,81
RCPSP,PSPLIB-J90,J90_389.txt,79
RCPSP,PSPLIB-J90,J90_390.txt,100
RCPSP,PSPLIB-J90,J90_391.txt,95
RCPSP,PSPLIB-J90,J90_392.txt,91
RCPSP,PSPLIB-J90,J90_393.txt,77
RCPSP,PSPLIB-J90,J90_394.txt,106
RCPSP,PSPLIB-J90,J90_395.txt,92
RCPSP,PSPLIB-J90,J90_396.txt,86
RCPSP,PSPLIB-J90,J90_397.txt,87
RCPSP,PSPLIB-J90,J90_398.txt,79
RCPSP,PSPLIB-J90,J90_399.txt,98
RCPSP,PSPLIB-J90,J90_400.txt,86
RCPSP,PSPLIB-J90,J90_401.txt,142
